SaleID,ProductID,Quantity,UnitPrice,TotalPrice
46766,21827,4,1673.84,6695.36
34035,29950,2,2537.31,5074.62
39732,33785,2,7238.82,14477.64
21494,40179,3,15545.97,46637.91
10650,25753,5,19511.04,97555.2
48453,19611,5,74.5,372.5
22045,33248,5,1218.99,6094.95
34888,32103,5,19.18,95.9
19648,31123,1,13232.38,13232.38
24141,21709,1,1685.96,1685.96
27299,38254,3,25238.3,75714.9
47535,45092,1,15202.18,15202.18
39120,31103,3,15017.88,45053.64
42965,37911,5,903.51,4517.55
14913,47278,1,37280.76,37280.76
38242,31487,2,18.53,37.06
34357,41224,5,7101.08,35505.4
24917,9685,2,23381.03,46762.06
2070,37524,1,885.27,885.27
12504,1242,4,36067.91,144271.64
20559,27446,2,2754.62,5509.24
27064,45253,2,8.11,16.22
26895,32888,5,288.77,1443.85
30908,48224,1,932.53,932.53
46254,9050,5,2382.47,11912.35
13589,36759,3,1553.67,4661.01
43400,31351,5,3131.77,15658.85
24696,20563,2,143.15,286.3
30125,34940,3,1808.13,5424.39
35801,23219,3,44.12,132.36
39982,31732,2,131.18,262.36
16156,18285,5,332.51,1662.55
19563,14737,3,2484.69,7454.07
18941,46197,2,197.76,395.52
45236,46203,4,653.97,2615.88
20778,31445,3,20166.24,60498.72
36733,47295,3,1615.07,4845.21
18861,7988,5,10520.77,52603.85
44344,35599,4,153.12,612.48
25857,22619,2,5522.51,11045.02
19036,2757,3,30496.59,91489.77
46802,5180,3,741.47,2224.41
28992,42990,3,127.76,383.28
48978,31397,2,394.65,789.3
13243,35297,3,5250.27,15750.81
36833,45625,3,10061.48,30184.44
8997,7159,5,9400.18,47000.9
48556,38459,2,4924.8,9849.6
15890,3327,5,35850.35,179251.75
14790,41809,2,3021.18,6042.36
3441,6567,4,24.3,97.2
21647,47013,4,163.41,653.64
6590,44643,2,33098.21,66196.42
340,36068,2,1811.67,3623.34
26668,42788,4,135.74,542.96
31291,42634,2,4183.91,8367.82
49540,18825,3,511.04,1533.12
18705,42330,1,22465.38,22465.38
5863,42750,5,148.83,744.15
15219,35072,1,7778.45,7778.45
11474,27387,2,913.53,1827.06
2382,26018,4,1874.36,7497.44
12211,49087,3,87.76,263.28
2456,608,3,9831.29,29493.87
37222,39504,1,461.49,461.49
21958,18650,4,1341.66,5366.64
42030,35606,5,17781.8,88909
32370,8795,5,2005.76,10028.8
30673,17881,2,6974,13948
7383,21672,2,10736.64,21473.28
47915,30076,3,2793.36,8380.08
47095,12203,1,24877.28,24877.28
48275,22093,3,35368.9,106106.7
37211,44198,2,122.14,244.28
11502,40040,4,8093.73,32374.92
28030,33770,3,46.05,138.15
5685,26270,1,652.91,652.91
12110,9216,4,10885.46,43541.84
21208,16257,1,861.38,861.38
17091,25138,2,72.87,145.74
29278,49399,3,3093.82,9281.46
21603,19789,5,525.56,2627.8
47375,37545,1,74.28,74.28
17142,42840,3,32490.59,97471.77
45402,15487,1,24473.46,24473.46
43765,7748,4,16797.14,67188.56
20107,10468,4,572.64,2290.56
44963,32934,3,17506.69,52520.07
45239,7695,3,7822.4,23467.2
24088,40281,2,483.45,966.9
14361,8754,4,281.36,1125.44
10040,29818,5,6407.8,32039
24486,27253,5,391.25,1956.25
30857,49634,5,387.22,1936.1
43523,14314,2,174.42,348.84
44587,49463,5,150,750
5366,34440,4,7054.05,28216.2
34615,46123,3,6360.81,19082.43
5119,36974,1,1351.89,1351.89
4048,35891,5,20657.73,103288.65
13249,37533,5,11556.49,57782.45
9821,10784,3,7482.04,22446.12
34102,28957,1,479.13,479.13
44584,13462,5,95.48,477.4
32036,5960,5,4487.83,22439.15
29196,3647,4,1514.17,6056.68
8648,33637,4,21077.63,84310.52
29937,36957,1,6594.06,6594.06
36622,30303,3,10784.93,32354.79
47401,1427,4,2782.32,11129.28
16677,198,2,1948.93,3897.86
37901,4787,1,224.73,224.73
27768,22580,1,2021.66,2021.66
35466,3949,1,29828.72,29828.72
30938,2080,3,8256.04,24768.12
26796,11796,2,6470.12,12940.24
42043,47795,4,214.16,856.64
24541,25067,4,141.36,565.44
24740,24619,1,8063.52,8063.52
44744,43372,5,245.32,1226.6
8716,42831,3,4423.44,13270.32
7775,11697,5,2621.11,13105.55
25760,34659,2,2331.4,4662.8
47701,14595,1,49270.82,49270.82
49557,1490,3,20409.74,61229.22
30344,44139,5,26556.96,132784.8
27796,34861,4,39.52,158.08
15052,16221,4,3097.42,12389.68
22686,10167,3,2283.4,6850.2
12353,47516,1,120.01,120.01
2112,43267,4,1766.08,7064.32
40300,1026,2,6923.54,13847.08
13506,4410,1,8385.22,8385.22
38925,2201,4,2451.45,9805.8
39177,44042,1,42899.59,42899.59
16039,48533,1,1328.61,1328.61
26363,28768,2,1849.48,3698.96
35374,14239,1,5521.06,5521.06
9184,33024,3,33998.77,101996.31
15347,47941,5,7751.5,38757.5
20900,37846,5,725.88,3629.4
44076,21016,2,4799.75,9599.5
19777,9389,5,41855.46,209277.3
14487,27104,3,1998.47,5995.41
18033,3995,5,281.08,1405.4
38776,48183,2,2228.78,4457.56
41026,44483,4,30.1,120.4
36429,32482,1,7395.29,7395.29
22572,42161,4,276.19,1104.76
34372,20889,4,1306.2,5224.8
26756,9780,3,6045.22,18135.66
24672,12051,5,393.52,1967.6
31033,15793,2,13056.43,26112.86
19710,46372,2,193.33,386.66
30345,3777,5,96.24,481.2
27046,27297,5,1111.99,5559.95
34734,8788,4,2123.48,8493.92
15916,16712,2,346.46,692.92
21645,42383,1,15552.3,15552.3
29478,24319,1,24597.61,24597.61
35104,47487,2,19.7,39.4
3378,17594,4,19430.59,77722.36
44150,39648,5,14.7,73.5
2592,4770,2,1933.3,3866.6
49919,38508,5,209.17,1045.85
14223,31418,2,624.21,1248.42
21822,19870,1,25210.17,25210.17
13882,12454,1,40776.57,40776.57
48948,49436,4,6694.32,26777.28
15899,45589,5,481.23,2406.15
46123,13403,4,1937.55,7750.2
15685,36182,3,462.42,1387.26
18551,24948,4,28253.27,113013.08
34974,42515,3,187.89,563.67
20213,17142,3,20894.39,62683.17
33608,32590,4,1511.45,6045.8
6463,47345,4,7723.38,30893.52
49915,20987,2,60.56,121.12
24295,20508,4,211.64,846.56
2997,36866,2,9118.38,18236.76
48579,9564,1,2118.81,2118.81
17091,36262,5,542.68,2713.4
37955,47187,4,25226.91,100907.64
19346,9989,2,339.78,679.56
21619,15075,4,207.21,828.84
37342,16105,4,274.22,1096.88
36087,42901,3,296.2,888.6
16865,32023,4,22559.28,90237.12
30201,11026,3,27.62,82.86
11093,9173,5,453.96,2269.8
32003,12062,5,1168.35,5841.75
42062,3850,5,2994.46,14972.3
2217,4872,1,2449.18,2449.18
419,27027,2,647.28,1294.56
41334,15168,1,1436.07,1436.07
46346,9898,1,252.39,252.39
14335,33144,4,205.83,823.32
24459,3962,5,6106.94,30534.7
41795,43697,5,7136.34,35681.7
31668,43207,4,73.22,292.88
1031,434,5,2440.94,12204.7
36153,26958,1,24657.47,24657.47
1097,34696,3,2990.99,8972.97
35111,18789,1,73.49,73.49
32914,45735,4,425.75,1703
11749,7014,1,27297.03,27297.03
34367,9759,2,327.84,655.68
12579,40618,5,5682.26,28411.3
16543,23229,3,2124.49,6373.47
26012,5179,3,551.99,1655.97
26610,30081,5,49407.37,247036.85
15939,45695,2,3934.66,7869.32
19660,44830,1,104.35,104.35
42844,42592,1,706.3,706.3
6128,26561,4,16953.59,67814.36
24719,36222,4,3997.72,15990.88
3678,41730,1,445.17,445.17
46062,11232,1,102.92,102.92
32759,28437,3,36.37,109.11
37084,6250,5,39597.58,197987.9
2789,15058,2,363.78,727.56
45370,37145,4,420.44,1681.76
17767,3052,1,7.41,7.41
44855,18375,5,2107.24,10536.2
36931,43130,1,3019.82,3019.82
11755,20611,1,230.87,230.87
13577,38472,2,170.38,340.76
49300,46709,4,16369.8,65479.2
5043,19614,2,5494.14,10988.28
36960,15760,5,17735.68,88678.4
25504,44371,5,294.72,1473.6
21741,25156,2,464.79,929.58
45175,47459,1,121.92,121.92
32820,48855,3,111.27,333.81
3520,6402,4,7777.82,31111.28
15214,4982,3,1789.94,5369.82
39661,40231,5,430.41,2152.05
25999,21390,1,24116.87,24116.87
41558,17913,4,6334.26,25337.04
32153,14952,3,8355.72,25067.16
36244,24604,4,305.98,1223.92
12173,44545,5,417.38,2086.9
43298,24909,1,1526.45,1526.45
40542,19358,2,236.6,473.2
46735,4818,1,85.96,85.96
17562,10108,4,112.19,448.76
46641,41544,2,20293.83,40587.66
48475,25535,3,1357.62,4072.86
23639,6983,1,33707.89,33707.89
341,20203,4,61.58,246.32
23588,49896,3,1878.19,5634.57
6700,8684,1,349.18,349.18
12281,28245,4,24557.2,98228.8
36503,36356,5,287.15,1435.75
26742,6770,1,330.14,330.14
5874,23195,5,1437.22,7186.1
6100,39121,5,528.63,2643.15
21262,25247,1,404.95,404.95
19127,27120,4,6634.6,26538.4
5551,47504,5,1533.1,7665.5
15909,37484,5,1495.91,7479.55
11114,44913,4,139.24,556.96
11109,9100,3,41.52,124.56
19735,17591,4,135.46,541.84
9564,4147,2,4194.84,8389.68
28487,18086,4,281.39,1125.56
19645,31735,1,14558.67,14558.67
23667,16496,2,1768.32,3536.64
47245,40963,4,907.26,3629.04
38916,40415,2,146.48,292.96
30007,7011,2,39.91,79.82
19967,444,4,26593.59,106374.36
21773,40645,4,86.7,346.8
21597,28851,3,2256.16,6768.48
28221,42667,5,44.43,222.15
8922,19690,3,19308.49,57925.47
39533,45567,2,242.21,484.42
31393,20591,2,637.71,1275.42
26100,20916,3,149.9,449.7
48161,45545,4,406.88,1627.52
37741,15888,3,1871.76,5615.28
24646,18370,4,2133.56,8534.24
23922,7464,5,10.73,53.65
13095,38813,5,47625.32,238126.6
11792,44677,5,7441.74,37208.7
1764,47659,4,1175.17,4700.68
46424,13740,4,59.15,236.6
19093,45406,1,126.46,126.46
26814,44105,4,14833.31,59333.24
9122,41507,3,14225.7,42677.1
15862,16560,2,3255.48,6510.96
46874,27731,4,2283.78,9135.12
4848,29431,5,13906.11,69530.55
31408,38158,4,52.67,210.68
35021,33202,4,731.98,2927.92
35629,2410,3,24403.14,73209.42
45983,35187,5,5888.74,29443.7
41824,5570,1,26341.96,26341.96
16269,43097,3,1292.21,3876.63
10902,42402,5,12.31,61.55
2904,36912,4,2833.28,11333.12
49328,21732,4,15976.08,63904.32
6944,692,1,7645.95,7645.95
16957,14550,5,13138.68,65693.4
48946,34000,5,188.21,941.05
38045,45067,5,187.05,935.25
14486,29215,3,474.4,1423.2
25634,30348,5,951.91,4759.55
45249,32799,2,187.43,374.86
22608,1610,4,4040.25,16161
6852,19362,4,1037.17,4148.68
5627,7607,2,96.21,192.42
22829,20441,3,5622.01,16866.03
29841,13558,5,103.99,519.95
31650,22827,4,403.88,1615.52
6398,28716,4,94.63,378.52
20901,4403,3,3707.72,11123.16
2929,46582,1,115.22,115.22
1481,22484,1,2018.75,2018.75
44378,10772,2,7976.5,15953
33817,11433,5,25497.9,127489.5
10495,21692,5,124.45,622.25
27943,30282,2,9958.18,19916.36
26546,41272,2,121.6,243.2
12216,41975,4,79.36,317.44
25925,1914,5,22946.51,114732.55
12932,29464,5,3745.83,18729.15
28152,25483,1,998.95,998.95
46186,14077,2,62.65,125.3
18242,49305,1,18439.29,18439.29
37838,6669,5,14530.82,72654.1
12253,23973,3,45.89,137.67
12916,29987,1,7560.07,7560.07
17194,43956,4,2367.87,9471.48
34585,41885,3,4036.84,12110.52
39124,25470,5,1182.48,5912.4
25726,38470,1,126.34,126.34
22802,23068,4,2130.05,8520.2
40460,11307,3,642.93,1928.79
40271,38678,1,16966.92,16966.92
44048,8779,3,14563.63,43690.89
7725,15636,3,17784.92,53354.76
7665,11997,3,19586.92,58760.76
45446,9265,5,1725.34,8626.7
25459,27410,5,161.81,809.05
9036,37671,4,471.11,1884.44
27725,12174,4,25933.19,103732.76
41649,35218,2,189.38,378.76
36367,10936,4,461.78,1847.12
18930,9195,2,4068.1,8136.2
20617,29557,5,171.74,858.7
3514,23530,1,155.55,155.55
31760,8948,2,1484.2,2968.4
25163,36804,5,92.45,462.25
42800,32439,4,26558.92,106235.68
44873,32226,4,179.15,716.6
46540,29089,4,304.87,1219.48
10962,5418,5,303.74,1518.7
2023,49877,2,441.59,883.18
19143,2143,3,15316.59,45949.77
14736,35233,3,6171.88,18515.64
11024,29972,5,22692.06,113460.3
48662,32461,5,37.23,186.15
33477,7420,5,2863.97,14319.85
7485,17557,5,6790.84,33954.2
24043,35524,1,8727.35,8727.35
49808,47120,4,21232.17,84928.68
35806,14323,4,323.07,1292.28
6712,48234,2,186.26,372.52
19511,2113,4,13126.88,52507.52
17224,22845,1,787.73,787.73
28775,7694,2,112.83,225.66
13755,48341,5,3950.08,19750.4
45164,22979,5,23364.27,116821.35
41470,28061,2,2309.38,4618.76
40381,9125,2,19597.38,39194.76
13563,3891,5,234.05,1170.25
22992,34884,3,32539.6,97618.8
39116,35309,2,18137.25,36274.5
21211,46141,3,88.02,264.06
18962,37535,3,1035.21,3105.63
33713,44519,1,45680.41,45680.41
8886,49159,4,59.94,239.76
3886,18175,2,23204.21,46408.42
45969,8697,2,28079.73,56159.46
9585,46622,3,70.6,211.8
16224,49904,4,485.66,1942.64
32078,9318,5,374.98,1874.9
41446,17611,4,5421.72,21686.88
24588,29622,1,2127.84,2127.84
41526,6102,4,821.72,3286.88
33792,49140,3,20680.65,62041.95
45529,24188,4,88.84,355.36
31985,21450,5,722.59,3612.95
163,48020,1,5493.04,5493.04
47903,30045,3,18767.97,56303.91
4151,35025,4,681.09,2724.36
14276,28158,2,17410.19,34820.38
32422,17599,3,13451.11,40353.33
18586,22136,5,23120.17,115600.85
37876,8559,5,842.48,4212.4
31808,22528,1,23954.57,23954.57
3011,6526,4,241.36,965.44
1068,8143,2,13.55,27.1
28921,29919,1,971.84,971.84
28037,13260,2,42.57,85.14
42599,19784,2,23478.15,46956.3
17959,6118,3,21044.74,63134.22
16410,5402,3,23140.71,69422.13
43550,42528,2,1785.96,3571.92
3394,25975,3,2449.97,7349.91
47579,45839,2,157.64,315.28
28131,42958,1,489.78,489.78
46118,6238,1,1084.43,1084.43
13987,31249,1,9469.19,9469.19
8697,38908,2,6629.58,13259.16
34043,44564,4,44341.04,177364.16
609,529,3,167.05,501.15
7904,27677,2,12846.17,25692.34
31307,4642,2,1028.45,2056.9
25105,5855,1,6799.86,6799.86
6764,20536,3,23994.53,71983.59
19612,8987,4,29073.8,116295.2
49359,8726,2,60.36,120.72
4484,34768,5,86.49,432.45
556,39998,2,7800.89,15601.78
28843,23016,2,21116.27,42232.54
41162,49039,2,29751.45,59502.9
26982,40376,4,1254.78,5019.12
14238,5682,1,6779.52,6779.52
9176,49313,1,18638.48,18638.48
38639,47842,4,4473.6,17894.4
23039,28141,3,5145.64,15436.92
9164,16239,3,188.21,564.63
42246,5522,2,949.5,1899
36268,39388,5,18042.9,90214.5
47264,39820,3,6158.74,18476.22
45252,1758,3,1753.08,5259.24
13465,33932,5,320.81,1604.05
33393,12364,4,308.84,1235.36
19369,42348,1,2343.09,2343.09
15686,32433,4,7159.5,28638
7389,15800,4,7659.4,30637.6
41818,38924,1,11303.66,11303.66
34622,791,3,424.33,1272.99
20741,8650,4,29549.58,118198.32
37250,27582,3,1818.26,5454.78
35807,44758,2,94.06,188.12
49987,30869,1,337.1,337.1
1094,38494,1,161.8,161.8
904,17183,2,402.27,804.54
2611,3963,4,20442.69,81770.76
33202,18776,5,295.52,1477.6
27226,27760,4,4696.52,18786.08
5402,41979,5,16451.31,82256.55
35236,40374,2,1616.69,3233.38
18185,5479,3,143.66,430.98
5179,33509,2,461.01,922.02
10183,35153,3,1854.14,5562.42
25607,38433,1,573.39,573.39
20328,45789,4,4005.6,16022.4
47839,15640,1,150.15,150.15
16023,5651,4,24831.59,99326.36
7602,29713,5,842.47,4212.35
39901,3607,3,244.01,732.03
43653,48608,2,12571.44,25142.88
7828,831,2,284.68,569.36
45974,744,2,62.54,125.08
32533,22722,5,18007.14,90035.7
33897,47237,3,24810.27,74430.81
10943,24371,2,3154.83,6309.66
49138,17614,1,4487.42,4487.42
1924,21956,4,38810.55,155242.2
17825,34332,1,337.57,337.57
17233,46683,5,7813.56,39067.8
41126,5051,4,13229.44,52917.76
29832,33475,3,2931.56,8794.68
3634,32743,5,14028.94,70144.7
10937,24097,2,20229.28,40458.56
16720,6744,5,142.69,713.45
44180,47369,1,167.76,167.76
14969,48548,5,361.06,1805.3
169,2887,1,1155.32,1155.32
16027,3014,4,1631.65,6526.6
23854,25099,2,15421.53,30843.06
11729,2318,5,2511.56,12557.8
46795,48541,4,979.04,3916.16
14714,21090,2,21288.45,42576.9
27280,47205,3,20215.27,60645.81
17778,5105,5,5151.69,25758.45
24433,7826,5,330.95,1654.75
44128,3452,2,2468.56,4937.12
14627,33802,1,20169.57,20169.57
26276,4518,4,147.36,589.44
18502,20362,3,432.83,1298.49
5662,36248,4,716.74,2866.96
523,24178,2,18242.76,36485.52
19110,36950,3,14914.26,44742.78
48469,40811,2,1596.07,3192.14
30404,24136,5,113.06,565.3
32333,12808,5,125.67,628.35
49839,16065,2,162.23,324.46
418,26873,1,8284.96,8284.96
15270,35491,3,4586.33,13758.99
41678,45447,1,253.16,253.16
21956,96,4,135.98,543.92
48371,47659,3,1175.17,3525.51
6813,13448,5,4848.2,24241
15609,27514,4,905.84,3623.36
3926,9331,3,817.32,2451.96
6097,2878,2,137.83,275.66
34063,27071,3,164.79,494.37
30046,49015,1,1167.68,1167.68
38062,6264,5,4908.47,24542.35
8750,41761,4,95.45,381.8
4905,38791,5,391.28,1956.4
4082,28508,2,904.1,1808.2
15518,19116,3,1641.37,4924.11
20645,25753,3,19511.04,58533.12
20845,29672,3,326.42,979.26
15310,4895,2,1185.88,2371.76
8921,38320,1,82.91,82.91
10185,6925,2,1656.79,3313.58
29463,30544,3,4296.18,12888.54
26642,7913,5,2877.16,14385.8
23481,13608,4,6753.51,27014.04
20206,30366,3,124.99,374.97
7859,5926,2,19007.85,38015.7
44962,19938,5,40225.22,201126.1
2644,14092,3,2435.89,7307.67
9721,5978,2,13959.66,27919.32
23314,25969,5,840.35,4201.75
3209,44380,3,24410.68,73232.04
17051,11395,1,482.22,482.22
26503,29636,5,1711.65,8558.25
49027,36053,2,2349,4698
6208,30281,1,352.51,352.51
9162,7960,1,7.14,7.14
4042,14568,2,16859.86,33719.72
12985,26253,3,102.02,306.06
44977,41308,1,1155.83,1155.83
38164,38412,3,8940.21,26820.63
4915,1429,1,498.33,498.33
12960,42336,4,493.59,1974.36
8441,6028,3,14625.45,43876.35
8030,2799,4,22153.16,88612.64
3319,11010,5,160.46,802.3
28388,47477,4,6550.09,26200.36
32515,1933,4,16063.77,64255.08
44776,27962,2,113.92,227.84
23197,14072,2,1117.8,2235.6
18022,18341,4,718.45,2873.8
9741,2271,5,1791.95,8959.75
40579,40435,2,2258.71,4517.42
42421,19341,4,16799.79,67199.16
27001,36090,4,11107.87,44431.48
3997,5749,3,20981.3,62943.9
25102,8994,4,4329.42,17317.68
13072,42117,5,95.07,475.35
16329,41338,5,12841.43,64207.15
1280,25068,3,845.28,2535.84
31437,35686,4,20835.37,83341.48
22547,37071,5,23798.71,118993.55
21077,25453,3,546.99,1640.97
11785,1709,3,18745.75,56237.25
39133,14354,1,580.88,580.88
18412,3840,4,88.8,355.2
34697,23425,5,21419.76,107098.8
15255,10462,1,27167.43,27167.43
16244,43049,2,7930.24,15860.48
17468,34976,1,5297.53,5297.53
14380,37729,4,28677.34,114709.36
23253,11385,2,2662.1,5324.2
15503,38832,3,44823.25,134469.75
48373,45720,3,214.43,643.29
38769,1849,3,88.86,266.58
37202,36937,2,11329.77,22659.54
36904,12337,4,10956.81,43827.24
35529,20255,2,393.77,787.54
32142,2488,1,6436.32,6436.32
3682,15246,5,594.75,2973.75
14340,1307,5,20144.5,100722.5
31326,45,3,104,312
40248,13204,2,1328.21,2656.42
22332,46986,2,23.75,47.5
21207,3904,1,276.36,276.36
9681,38445,2,380.99,761.98
7270,34492,3,49241.05,147723.15
4754,24484,4,6642.36,26569.44
38406,6622,3,7756.94,23270.82
19777,21143,2,132.32,264.64
10323,47996,4,3707.87,14831.48
41895,31930,3,155.68,467.04
11417,46346,5,1130.83,5654.15
45454,40221,3,44.13,132.39
14631,43617,5,46501.57,232507.85
11492,24798,3,255.92,767.76
48104,45122,3,138.27,414.81
8346,11647,1,56.26,56.26
46007,37542,4,995.91,3983.64
37191,2123,2,24204.07,48408.14
39479,20855,5,7618.06,38090.3
14477,41920,5,1666.99,8334.95
6823,32518,2,944.81,1889.62
21704,48847,1,16868.1,16868.1
15598,22729,3,12923.96,38771.88
11003,41694,1,2576.08,2576.08
46463,43911,3,420.69,1262.07
29271,747,3,105.08,315.24
13742,16354,1,2174.45,2174.45
22970,16821,1,6241.94,6241.94
47214,84,1,81.62,81.62
25293,28720,4,49893.22,199572.88
10902,27134,4,22106.01,88424.04
24820,23019,5,3359.92,16799.6
24599,6648,4,6478.98,25915.92
37884,42662,2,12384.79,24769.58
10660,29576,1,32010.45,32010.45
2190,19328,1,1907.13,1907.13
20888,17114,1,176.47,176.47
4863,22401,2,1722.01,3444.02
24607,10546,1,2957.16,2957.16
35852,6102,3,821.72,2465.16
38931,40216,4,5664.06,22656.24
46171,2032,4,4806.83,19227.32
42837,10814,5,192.76,963.8
28456,10296,1,1596.19,1596.19
6637,21699,2,23877.07,47754.14
12451,26823,5,14835.02,74175.1
47320,47840,5,191.59,957.95
17385,43293,3,23180.81,69542.43
19491,15568,1,3983.48,3983.48
3253,25750,5,12299.38,61496.9
36023,32175,2,94.64,189.28
3573,23648,1,222.22,222.22
28024,5743,3,91.09,273.27
43387,40966,5,5164.57,25822.85
31479,13086,1,1566.48,1566.48
1687,13563,2,86.33,172.66
41825,19125,1,170.25,170.25
31036,7570,3,717.09,2151.27
26049,30864,4,1511.77,6047.08
43322,17368,1,2140.69,2140.69
42066,35660,4,4772.18,19088.72
12117,24316,4,1406.53,5626.12
24210,12228,4,24304.19,97216.76
2925,17256,4,2133.19,8532.76
30479,17263,2,5067.19,10134.38
17601,36979,1,38444.93,38444.93
9905,49299,1,1660.99,1660.99
5617,43788,3,97.97,293.91
35485,27132,5,45160.43,225802.15
14911,36281,1,49254.31,49254.31
25370,34248,4,18449.83,73799.32
35096,45028,4,16145.16,64580.64
37534,15444,4,2376.29,9505.16
19586,5175,4,40.32,161.28
46813,2276,5,412.47,2062.35
37436,33871,5,3115.58,15577.9
44403,40651,2,12047.68,24095.36
7883,49624,4,5185.45,20741.8
11330,10956,2,4370.34,8740.68
12631,8270,1,4768.54,4768.54
27747,5136,4,98.48,393.92
13233,41106,2,369.35,738.7
38998,16901,3,9329.2,27987.6
47652,4392,1,17020.77,17020.77
25435,36462,4,23295.42,93181.68
36180,21374,3,572.92,1718.76
34059,30026,1,139.62,139.62
45903,40833,5,34.87,174.35
34247,27499,1,196.58,196.58
27161,9807,2,22838.78,45677.56
37133,38531,5,80.4,402
49702,6567,1,24.3,24.3
36877,6619,3,24202.59,72607.77
35104,22536,4,1215.87,4863.48
17311,25104,4,348.13,1392.52
37489,39909,4,9968.8,39875.2
2456,11286,3,862.91,2588.73
26410,9428,5,257.12,1285.6
39889,44618,4,3714.38,14857.52
2542,25939,3,35.48,106.44
45254,15570,1,44.76,44.76
48874,31144,3,953.48,2860.44
24409,1326,3,69.09,207.27
19862,20379,3,1412.34,4237.02
32219,45626,1,1267.52,1267.52
14940,8808,3,1530.1,4590.3
48741,29040,3,2636.09,7908.27
17657,47763,4,6638.36,26553.44
39648,42308,1,1161.41,1161.41
12317,28949,2,18148.68,36297.36
26685,48559,4,12835.05,51340.2
49775,33850,3,191.8,575.4
3684,33769,2,21111.6,42223.2
4301,20390,5,8466.39,42331.95
26437,8890,5,4975.44,24877.2
37269,1898,2,15752.73,31505.46
12633,13155,1,812.32,812.32
16351,2168,4,24061.1,96244.4
3314,23618,2,453.1,906.2
17956,24141,4,4539.03,18156.12
33104,26015,1,2386.09,2386.09
44642,2003,2,134.21,268.42
24410,32034,5,23347.97,116739.85
29236,11639,4,1181.39,4725.56
38462,36133,3,27475.31,82425.93
22561,10717,3,22983.33,68949.99
49084,45145,1,23778.98,23778.98
18683,1799,4,13929.73,55718.92
3254,10677,5,876.73,4383.65
14046,14507,2,351.16,702.32
44414,13549,3,21093.07,63279.21
42703,26838,5,28.6,143
1315,44709,1,161.26,161.26
31071,8672,2,336.16,672.32
39397,555,2,1240.59,2481.18
16541,39869,3,1057.8,3173.4
46711,46490,3,1586.51,4759.53
27775,24673,3,12203.76,36611.28
30081,16515,2,24119.35,48238.7
30586,19802,5,5110.1,25550.5
40869,26028,5,713.42,3567.1
6706,482,5,30183.86,150919.3
43409,24526,5,761.54,3807.7
42425,38914,5,20362.96,101814.8
18526,19561,1,14575.53,14575.53
31572,4184,3,13092.79,39278.37
18120,41983,3,876.59,2629.77
18146,17115,3,9245.91,27737.73
12345,9826,5,35170.37,175851.85
15749,3721,5,190.97,954.85
26483,43289,3,1530.04,4590.12
44615,9171,1,1744.72,1744.72
42953,32596,3,25696.8,77090.4
17002,27432,4,271.82,1087.28
25446,48283,1,908.8,908.8
